"id","season","site","parcummjm2d","total_pre_all_csmm","total_ep_all_csmm","total_ref_et_all_csmm","total_iwr_all_csmm","mean_ari_index_all_cs","num_ddd","number_dsperiods","mean_lenght_dsdays","max_lenght_dsdays","num_wddays","number_wsperiods","mean_intensitymmday","mean_lenght_wsdays","max_lenght_wsdays","num_hd_tmaxdays","num_hw_tmaxwaves","mean_lenght_hw_tmaxday","max_lenght_hw_tmaxday","num_hd_tminnight","num_hw_tminwaves","mean_lenght_hw_tminnights","max_lenght_hw_tminnights","yieldkgha","department","dep_season"
8849,"B","22_Tolima_Sanluis",466.29,672.3,243.78,732.652,572.889,0.896,70,3,8,10,52,5,13.399,4,6,3,0,0,0,0,0,0,0,6725.1,"Tolima","Tolima_B"
8850,"B","22_Tolima_Sanluis",465.75,602,233.66,726.197,577.439,0.782,70,3,8,10,51,5,13.399,4,6,3,0,0,0,0,0,0,0,6785.5,"Tolima","Tolima_B"
8851,"B","22_Tolima_Sanluis",478.45,519.6,216.574,732.46,601.358,0.646,72,3,8,10,49,6,11.554,4,6,5,0,0,0,0,0,0,0,7047,"Tolima","Tolima_B"
8852,"B","22_Tolima_Sanluis",516.39,385.7,134.546,855.685,812.921,0.451,93,6,10,28,29,2,9.604,4,4,51,6,8,24,18,2,6,10,6812.1,"Tolima","Tolima_B"
8853,"B","22_Tolima_Sanluis",534.18,393.4,140.168,835.88,790.665,0.476,91,6,10,28,30,2,9.604,4,4,49,4,11,24,23,3,6,10,6736.9,"Tolima","Tolima_B"
8854,"B","22_Tolima_Sanluis",567.59,343.8,126.815,854.734,825.433,0.421,95,7,10,28,27,2,9.604,4,4,54,6,8,24,26,3,6,10,6610.8,"Tolima","Tolima_B"
8856,"B","22_Tolima_Sanluis",512.72,832.1,261.797,795.349,626.129,0.991,68,5,7,12,52,6,19.904,4,7,10,0,0,0,0,0,0,0,7298.2,"Tolima","Tolima_B"
8858,"B","22_Tolima_Sanluis",458.84,646.4,247.41,736.857,576.742,0.846,67,4,6,11,52,9,9.877,3,5,7,1,4,4,3,0,0,0,6650.8,"Tolima","Tolima_B"
8861,"B","23_Tolima_Piedras",596.66,506.9,189.19,905.301,814.092,0.527,83,5,12,27,42,5,11.642,5,8,22,2,4,4,0,0,0,0,7941.5,"Tolima","Tolima_B"
8862,"B","23_Tolima_Piedras",600.53,462.7,166.914,905.647,836.955,0.492,88,5,14,37,37,5,11.642,5,8,24,2,4,4,0,0,0,0,7937,"Tolima","Tolima_B"
8863,"B","23_Tolima_Piedras",612.24,463.7,172.008,930.729,856.784,0.472,89,4,16,40,37,5,11.642,5,8,33,4,4,6,0,0,0,0,8171.2,"Tolima","Tolima_B"
8864,"B","23_Tolima_Piedras",487.7,238.3,111.056,759.445,743.53,0.31,94,9,9,13,24,3,4.544,3,3,23,5,4,4,18,1,3,3,6241.2,"Tolima","Tolima_B"
8865,"B","23_Tolima_Piedras",493.53,203.5,103.808,761.044,753.186,0.259,94,10,8,13,24,3,4.544,3,3,22,5,4,4,18,1,3,3,6309.4,"Tolima","Tolima_B"
8866,"B","23_Tolima_Piedras",495.75,284.7,118.887,762.516,740.266,0.369,92,8,10,13,26,3,4.544,3,3,19,4,4,4,15,0,0,0,6483.3,"Tolima","Tolima_B"
8867,"B","23_Tolima_Piedras",517.07,405.1,129.709,804.65,768.711,0.51,94,8,9,15,26,2,20.4,4,5,26,3,5,9,4,0,0,0,6859.5,"Tolima","Tolima_B"
8868,"B","23_Tolima_Piedras",540.06,385.8,120.79,827.514,802.015,0.487,95,8,10,15,26,2,20.4,4,5,35,4,6,11,4,0,0,0,7141,"Tolima","Tolima_B"
8869,"B","23_Tolima_Piedras",559.75,379,126.243,837.15,810.172,0.486,93,8,10,15,28,2,20.4,4,5,40,5,6,11,4,0,0,0,7153.7,"Tolima","Tolima_B"
8870,"B","23_Tolima_Piedras",568.66,534.7,190.095,866.546,774.667,0.611,85,5,11,17,38,5,16.923,4,6,40,5,5,11,6,0,0,0,7225.4,"Tolima","Tolima_B"
8871,"B","23_Tolima_Piedras",568.97,515.9,180.132,860.488,781.582,0.602,86,6,10,17,36,4,16.521,4,6,41,5,5,11,9,0,0,0,7071.9,"Tolima","Tolima_B"
8872,"B","23_Tolima_Piedras",565.61,463.7,160.251,855.04,798.617,0.538,88,7,10,17,33,3,17.65,4,6,45,6,5,11,15,1,5,5,7092.9,"Tolima","Tolima_B"
8873,"B","23_Tolima_Piedras",480.88,637.7,213.164,757.739,633.865,0.779,72,7,6,9,47,4,10.981,6,12,5,0,0,0,6,0,0,0,6876,"Tolima","Tolima_B"
8874,"B","23_Tolima_Piedras",498.33,654.8,208.956,768.812,650.222,0.831,75,6,7,9,45,3,10.041,7,12,5,0,0,0,6,0,0,0,7252.6,"Tolima","Tolima_B"
8875,"B","23_Tolima_Piedras",515.18,654.1,207.379,771.671,657.223,0.823,76,6,7,9,44,4,9.564,6,12,5,0,0,0,6,0,0,0,7419.1,"Tolima","Tolima_B"
8876,"B","23_Tolima_Piedras",465.53,494.4,171.692,752.339,673.501,0.61,80,6,8,12,37,3,12.667,4,6,10,1,3,3,27,1,3,3,6432.2,"Tolima","Tolima_B"
8877,"B","23_Tolima_Piedras",476.85,453.1,159.342,753.269,688.576,0.562,82,7,8,12,35,2,13.667,4,6,13,1,3,3,31,2,4,5,6478.8,"Tolima","Tolima_B"
8878,"B","23_Tolima_Piedras",487.43,379.1,145.357,752.364,703.11,0.477,83,7,8,12,34,2,8.15,4,6,14,1,3,3,33,2,4,5,6439.3,"Tolima","Tolima_B"
8879,"B","23_Tolima_Piedras",564.37,391.1,148.101,875.044,825.451,0.404,87,7,8,14,36,3,9.527,5,6,20,3,3,4,1,0,0,0,7553.2,"Tolima","Tolima_B"
8880,"B","23_Tolima_Piedras",572.35,438.3,161.447,875.54,811.966,0.462,86,6,9,14,37,3,9.527,5,6,18,3,3,4,1,0,0,0,7800.3,"Tolima","Tolima_B"
8881,"B","23_Tolima_Piedras",582.43,400.4,146.75,877.506,828.995,0.42,89,6,9,13,34,3,9.527,5,6,15,2,3,3,1,0,0,0,8206,"Tolima","Tolima_B"
8882,"B","23_Tolima_Piedras",547.28,344.6,126.054,851.706,820.83,0.37,93,7,10,21,29,2,5.4,4,4,5,0,0,0,3,0,0,0,7801.3,"Tolima","Tolima_B"
8883,"B","23_Tolima_Piedras",562.27,440.4,159.266,860.604,797.111,0.486,88,6,10,21,35,3,9.817,4,4,3,0,0,0,2,0,0,0,8141.1,"Tolima","Tolima_B"
8884,"B","23_Tolima_Piedras",588.21,512.3,174.32,877.779,799.902,0.557,87,6,10,21,37,3,9.817,4,4,2,0,0,0,2,0,0,0,8642.7,"Tolima","Tolima_B"
8885,"B","23_Tolima_Piedras",547.47,451.5,126.159,852.618,825.745,0.488,97,7,12,42,24,3,24.417,5,7,61,10,4,9,16,1,3,3,6993.2,"Tolima","Tolima_B"
8886,"B","23_Tolima_Piedras",558.38,359.5,102.499,859.061,857.108,0.401,101,6,15,50,20,3,23.869,3,4,61,9,4,9,12,0,0,0,7136.2,"Tolima","Tolima_B"
8888,"B","23_Tolima_Piedras",573.39,318.5,105.646,901.306,899.592,0.338,100,6,14,20,22,2,19.85,3,3,70,9,5,8,7,0,0,0,7088.5,"Tolima","Tolima_B"
8889,"B","23_Tolima_Piedras",579.82,304.6,96.755,904.384,911.911,0.321,101,6,14,20,21,1,15.567,3,3,71,9,5,8,6,0,0,0,7160.4,"Tolima","Tolima_B"
8890,"B","23_Tolima_Piedras",587.17,318.5,106.467,912.093,910.684,0.325,98,5,15,20,24,1,15.567,3,3,77,10,5,8,6,0,0,0,7365.2,"Tolima","Tolima_B"
8891,"B","23_Tolima_Piedras",605.31,676,184.699,933.912,855.59,0.678,91,7,10,21,32,4,24.171,4,4,98,10,9,25,26,3,3,3,7018.7,"Tolima","Tolima_B"
8892,"B","23_Tolima_Piedras",609.61,824.3,207.254,932.961,833.466,0.852,89,6,11,21,34,5,23.99,3,4,97,10,9,25,26,3,3,3,7194.7,"Tolima","Tolima_B"
8893,"B","23_Tolima_Piedras",611.4,729.7,184.523,938.227,862.929,0.733,93,7,10,21,30,4,27.144,3,4,100,11,8,25,28,3,3,3,7241.7,"Tolima","Tolima_B"
8894,"B","23_Tolima_Piedras",485.84,337.7,152.027,787.281,733.012,0.379,80,5,7,9,37,3,11.711,4,6,30,3,4,5,27,2,4,4,6267,"Tolima","Tolima_B"
8895,"B","23_Tolima_Piedras",488.24,402.1,165.762,780.976,713.727,0.479,78,5,8,9,39,3,11.711,4,6,25,2,4,5,23,1,3,3,6356.9,"Tolima","Tolima_B"
8896,"B","23_Tolima_Piedras",491.84,510.8,187.689,773.394,684.681,0.628,78,5,8,9,39,3,11.711,4,6,19,1,3,3,19,1,3,3,6596,"Tolima","Tolima_B"
8897,"B","23_Tolima_Piedras",462.42,570.4,182.24,744.349,656.243,0.672,79,5,9,11,37,4,19.642,3,3,2,0,0,0,10,0,0,0,6066.3,"Tolima","Tolima_B"
8898,"B","23_Tolima_Piedras",464.62,502.6,163.893,747.781,678.442,0.598,83,6,8,11,33,4,19.642,3,3,2,0,0,0,10,0,0,0,6229.4,"Tolima","Tolima_B"
8899,"B","23_Tolima_Piedras",473.23,480.6,153.353,751.091,693.138,0.573,85,6,9,11,31,3,17.689,3,3,2,0,0,0,11,0,0,0,6386.4,"Tolima","Tolima_B"
8900,"B","23_Tolima_Piedras",475.43,476.7,162.012,748.036,670.045,0.698,89,7,11,18,33,6,14.969,4,6,5,0,0,0,4,0,0,0,6570.9,"Tolima","Tolima_B"
8901,"B","23_Tolima_Piedras",486.47,363.6,134.429,748.594,699.6,0.553,93,8,10,18,29,5,12.313,4,6,6,0,0,0,8,0,0,0,6643.5,"Tolima","Tolima_B"
8902,"B","23_Tolima_Piedras",500.65,376.4,140.444,765.33,710.022,0.566,91,7,11,18,31,5,12.313,4,6,14,1,8,8,9,0,0,0,6871,"Tolima","Tolima_B"
8903,"B","23_Tolima_Piedras",513.51,432.4,149.563,818.322,761.611,0.702,89,8,8,19,31,3,14.189,4,4,24,4,4,7,23,2,4,5,7527.6,"Tolima","Tolima_B"
8904,"B","23_Tolima_Piedras",544.59,437.7,152.997,827.484,769.41,0.717,89,7,8,19,32,3,14.189,4,4,23,4,4,5,18,1,3,3,7777.5,"Tolima","Tolima_B"
8905,"B","23_Tolima_Piedras",571.27,409.1,143.488,832.961,787.909,0.7,90,7,8,19,31,2,16.533,4,4,27,4,5,8,20,0,0,0,7556.8,"Tolima","Tolima_B"
8906,"B","23_Tolima_Piedras",620.5,312.8,129.282,935.944,904.729,0.339,97,8,8,27,28,2,14.825,4,4,49,5,8,18,1,0,0,0,8466.1,"Tolima","Tolima_B"
8907,"B","23_Tolima_Piedras",653.59,307,128.838,952.296,923.34,0.338,98,7,10,27,28,2,14.825,4,4,52,5,9,18,1,0,0,0,8465.2,"Tolima","Tolima_B"
8908,"B","23_Tolima_Piedras",679.43,283,125.973,963.628,940.781,0.317,99,7,10,27,28,2,10.958,4,4,52,5,9,18,0,0,0,0,8546.2,"Tolima","Tolima_B"
8909,"B","23_Tolima_Piedras",516.2,565.1,186.924,803.386,710.62,0.638,82,6,9,17,38,6,14.496,4,6,19,3,3,3,3,0,0,0,6869.4,"Tolima","Tolima_B"
8910,"B","23_Tolima_Piedras",539.37,515.9,165.469,832.587,760.811,0.576,89,7,9,20,32,5,15.915,3,5,28,3,7,14,2,0,0,0,7212.8,"Tolima","Tolima_B"
8911,"B","23_Tolima_Piedras",564.34,517.6,165.416,855.226,785.375,0.582,90,6,11,20,32,5,15.915,3,5,36,4,8,21,2,0,0,0,7635.8,"Tolima","Tolima_B"
8912,"B","23_Tolima_Piedras",547.42,515,171.121,832.105,757.636,0.607,86,8,7,12,35,3,14.778,4,5,13,1,3,3,5,1,3,3,7480,"Tolima","Tolima_B"
8913,"B","23_Tolima_Piedras",558.91,449,147.186,847.739,799.912,0.529,91,8,8,15,30,2,16.167,4,5,18,2,6,8,6,1,3,3,7550.5,"Tolima","Tolima_B"
8914,"B","23_Tolima_Piedras",568.5,440.2,145.545,855.476,810.822,0.527,91,9,8,16,30,2,16.167,4,5,22,4,4,8,4,0,0,0,7592.5,"Tolima","Tolima_B"
8915,"B","23_Tolima_Piedras",489.11,531.7,179.281,778.833,691.126,0.602,81,4,12,16,38,3,14.176,4,5,13,2,3,3,12,1,3,3,6687.1,"Tolima","Tolima_B"
8916,"B","23_Tolima_Piedras",488.27,473.9,170.887,770.021,693.154,0.557,81,4,12,16,38,3,14.176,4,5,12,2,3,3,11,1,3,3,6639.7,"Tolima","Tolima_B"
8917,"B","23_Tolima_Piedras",497.04,463.6,162.139,782.515,715.269,0.545,85,5,12,16,34,3,14.176,4,5,15,2,3,3,12,1,3,3,6696.6,"Tolima","Tolima_B"
8918,"B","23_Tolima_Piedras",445.75,673.4,219.231,731.714,605.157,0.908,74,5,9,15,42,6,10.012,3,4,22,3,5,8,34,4,5,6,5693.9,"Tolima","Tolima_B"
8919,"B","23_Tolima_Piedras",450.59,645.7,209.346,731.548,614.716,0.86,76,5,10,15,40,6,10.012,3,4,24,3,5,8,32,4,4,6,5824.9,"Tolima","Tolima_B"
8920,"B","23_Tolima_Piedras",467.02,625.5,184.382,757.068,665.459,0.809,84,5,12,18,33,4,9.11,3,4,33,3,9,16,37,4,5,6,5958.1,"Tolima","Tolima_B"
8921,"B","23_Tolima_Piedras",474.57,718.7,237.089,805.967,657.178,1,78,5,7,9,45,6,16.936,4,6,11,1,10,10,1,0,0,0,7037.3,"Tolima","Tolima_B"
8922,"B","23_Tolima_Piedras",485.52,581.2,210.787,787.331,661.658,0.877,81,5,9,14,42,5,11.19,4,6,1,0,0,0,0,0,0,0,7236.9,"Tolima","Tolima_B"
8923,"B","23_Tolima_Piedras",493.52,528.4,198.024,774.299,661.852,0.846,83,5,9,14,40,4,10.463,4,6,1,0,0,0,0,0,0,0,7402.9,"Tolima","Tolima_B"
8924,"B","23_Tolima_Piedras",515.37,378.2,140.674,820.492,777.159,0.44,88,4,12,32,32,3,13.456,3,3,34,3,3,3,4,0,0,0,6670.5,"Tolima","Tolima_B"
8925,"B","23_Tolima_Piedras",520.08,371.7,136.839,818.94,780.028,0.421,89,4,12,32,31,2,18.333,3,3,32,3,3,3,4,0,0,0,6754.3,"Tolima","Tolima_B"
8926,"B","23_Tolima_Piedras",525.86,356.1,127.086,819.876,790.865,0.401,92,5,11,32,28,2,18.333,3,3,34,4,3,3,6,0,0,0,6845.8,"Tolima","Tolima_B"
8927,"B","23_Tolima_Piedras",544.11,436.3,143.625,923.991,878.202,0.441,97,4,15,30,27,2,9.604,4,4,82,8,10,24,43,5,5,10,6655.5,"Tolima","Tolima_B"
8928,"B","23_Tolima_Piedras",564.56,394.9,136.469,911.194,874.412,0.419,97,5,14,30,27,2,9.604,4,4,79,8,9,24,46,6,5,10,6608.2,"Tolima","Tolima_B"
8929,"B","23_Tolima_Piedras",586.71,352.2,120.307,900.761,883.001,0.386,99,6,13,30,24,2,9.604,4,4,77,10,7,24,48,7,5,10,6812.8,"Tolima","Tolima_B"
8931,"B","23_Tolima_Piedras",505.57,832.1,261.797,791.863,622.233,0.994,68,5,7,12,52,6,19.904,4,7,10,0,0,0,0,0,0,0,7114.9,"Tolima","Tolima_B"
8933,"B","23_Tolima_Piedras",456.54,544.2,206.571,735.851,616.571,0.7,76,6,8,12,43,7,9.947,4,5,8,1,4,4,3,0,0,0,6525.9,"Tolima","Tolima_B"
8934,"B","23_Tolima_Piedras",468.14,496.9,190.34,733.905,631.033,0.659,79,6,9,22,40,7,9.947,4,5,2,0,0,0,2,0,0,0,6685.3,"Tolima","Tolima_B"
8935,"B","23_Tolima_Piedras",476.49,420.7,168.821,736.254,656.257,0.567,83,7,9,25,36,6,10.651,4,5,2,0,0,0,2,0,0,0,6715.5,"Tolima","Tolima_B"
8936,"B","23_Tolima_Piedras",606.11,506.9,189.19,905.301,814.092,0.527,83,5,12,27,42,5,11.642,5,8,22,2,4,4,0,0,0,0,8276.6,"Tolima","Tolima_B"
8937,"B","23_Tolima_Piedras",608.28,462.7,166.914,905.647,836.955,0.492,88,5,14,37,37,5,11.642,5,8,24,2,4,4,0,0,0,0,8228.4,"Tolima","Tolima_B"
8938,"B","23_Tolima_Piedras",618.55,463.7,172.008,930.729,856.784,0.472,89,4,16,40,37,5,11.642,5,8,33,4,4,6,0,0,0,0,8429.6,"Tolima","Tolima_B"
8939,"B","23_Tolima_Piedras",491.2,238.3,111.056,759.445,743.53,0.31,94,9,9,13,24,3,4.544,3,3,23,5,4,4,18,1,3,3,6314.6,"Tolima","Tolima_B"
8940,"B","23_Tolima_Piedras",497.08,203.5,103.808,761.044,753.186,0.259,94,10,8,13,24,3,4.544,3,3,22,5,4,4,18,1,3,3,6383.4,"Tolima","Tolima_B"
8941,"B","23_Tolima_Piedras",499.59,284.7,118.887,762.516,740.266,0.369,92,8,10,13,26,3,4.544,3,3,19,4,4,4,15,0,0,0,6572,"Tolima","Tolima_B"
8942,"B","23_Tolima_Piedras",520.83,405.1,129.709,804.65,768.711,0.51,94,8,9,15,26,2,20.4,4,5,26,3,5,9,4,0,0,0,6965,"Tolima","Tolima_B"
8943,"B","23_Tolima_Piedras",544.43,385.8,120.79,827.514,802.015,0.487,95,8,10,15,26,2,20.4,4,5,35,4,6,11,4,0,0,0,7263.8,"Tolima","Tolima_B"
8944,"B","23_Tolima_Piedras",565.12,379,126.243,837.15,810.172,0.486,93,8,10,15,28,2,20.4,4,5,40,5,6,11,4,0,0,0,7299.7,"Tolima","Tolima_B"
8945,"B","23_Tolima_Piedras",574.27,534.7,190.095,866.546,774.667,0.611,85,5,11,17,38,5,16.923,4,6,40,5,5,11,6,0,0,0,7401.8,"Tolima","Tolima_B"
8946,"B","23_Tolima_Piedras",574.53,515.9,180.132,860.488,781.582,0.602,86,6,10,17,36,4,16.521,4,6,41,5,5,11,9,0,0,0,7242.1,"Tolima","Tolima_B"
8947,"B","23_Tolima_Piedras",572.35,463.7,160.251,855.04,798.617,0.538,88,7,10,17,33,3,17.65,4,6,45,6,5,11,15,1,5,5,7285.8,"Tolima","Tolima_B"
8948,"B","23_Tolima_Piedras",483.59,637.7,213.164,757.739,633.865,0.779,72,7,6,9,47,4,10.981,6,12,5,0,0,0,6,0,0,0,6962.9,"Tolima","Tolima_B"
8949,"B","23_Tolima_Piedras",501.67,654.8,208.956,768.812,650.222,0.831,75,6,7,9,45,3,10.041,7,12,5,0,0,0,6,0,0,0,7365.5,"Tolima","Tolima_B"
8950,"B","23_Tolima_Piedras",519.51,654.1,207.379,771.671,657.223,0.823,76,6,7,9,44,4,9.564,6,12,5,0,0,0,6,0,0,0,7556.9,"Tolima","Tolima_B"
8951,"B","23_Tolima_Piedras",468.68,494.4,171.692,752.339,673.501,0.61,80,6,8,12,37,3,12.667,4,6,10,1,3,3,27,1,3,3,6497.1,"Tolima","Tolima_B"
8952,"B","23_Tolima_Piedras",480.54,453.1,159.342,753.269,688.576,0.562,82,7,8,12,35,2,13.667,4,6,13,1,3,3,31,2,4,5,6553.6,"Tolima","Tolima_B"
8953,"B","23_Tolima_Piedras",492.09,379.1,145.357,752.364,703.11,0.477,83,7,8,12,34,2,8.15,4,6,14,1,3,3,33,2,4,5,6529.6,"Tolima","Tolima_B"
8954,"B","23_Tolima_Piedras",570.83,391.1,148.101,875.044,825.451,0.404,87,7,8,14,36,3,9.527,5,6,20,3,3,4,1,0,0,0,7782.2,"Tolima","Tolima_B"
8955,"B","23_Tolima_Piedras",580.21,438.3,161.447,875.54,811.966,0.462,86,6,9,14,37,3,9.527,5,6,18,3,3,4,1,0,0,0,8070.2,"Tolima","Tolima_B"
8956,"B","23_Tolima_Piedras",592.43,400.4,146.75,877.506,828.995,0.42,89,6,9,13,34,3,9.527,5,6,15,2,3,3,1,0,0,0,8533,"Tolima","Tolima_B"
8957,"B","23_Tolima_Piedras",554.21,344.6,126.054,851.706,820.83,0.37,93,7,10,21,29,2,5.4,4,4,5,0,0,0,3,0,0,0,8013.5,"Tolima","Tolima_B"
8958,"B","23_Tolima_Piedras",566.7,440.4,159.266,860.604,797.111,0.486,88,6,10,21,35,3,9.817,4,4,3,0,0,0,2,0,0,0,8294.3,"Tolima","Tolima_B"
8959,"B","23_Tolima_Piedras",593.33,512.3,174.32,877.779,799.902,0.557,87,6,10,21,37,3,9.817,4,4,2,0,0,0,2,0,0,0,8831,"Tolima","Tolima_B"
8960,"B","23_Tolima_Piedras",552.16,451.5,126.159,852.618,825.745,0.488,97,7,12,42,24,3,24.417,5,7,61,10,4,9,16,1,3,3,7115.2,"Tolima","Tolima_B"
8961,"B","23_Tolima_Piedras",563.16,359.5,102.499,859.061,857.108,0.401,101,6,15,50,20,3,23.869,3,4,61,9,4,9,12,0,0,0,7270.8,"Tolima","Tolima_B"
8963,"B","23_Tolima_Piedras",579.55,318.5,105.646,901.306,899.592,0.338,100,6,14,20,22,2,19.85,3,3,70,9,5,8,7,0,0,0,7261.4,"Tolima","Tolima_B"
8964,"B","23_Tolima_Piedras",586.33,304.6,96.755,904.384,911.911,0.321,101,6,14,20,21,1,15.567,3,3,71,9,5,8,6,0,0,0,7345.2,"Tolima","Tolima_B"
8965,"B","23_Tolima_Piedras",594.18,318.5,106.467,912.093,910.684,0.325,98,5,15,20,24,1,15.567,3,3,77,10,5,8,6,0,0,0,7568.3,"Tolima","Tolima_B"
8966,"B","23_Tolima_Piedras",612.37,676,184.699,933.912,855.59,0.678,91,7,10,21,32,4,24.171,4,4,98,10,9,25,26,3,3,3,7208.6,"Tolima","Tolima_B"
8967,"B","23_Tolima_Piedras",616.55,824.3,207.254,932.961,833.466,0.852,89,6,11,21,34,5,23.99,3,4,97,10,9,25,26,3,3,3,7391.7,"Tolima","Tolima_B"
8968,"B","23_Tolima_Piedras",618.72,729.7,184.523,938.227,862.929,0.733,93,7,10,21,30,4,27.144,3,4,100,11,8,25,28,3,3,3,7449,"Tolima","Tolima_B"
8969,"B","23_Tolima_Piedras",489.87,337.7,152.027,787.281,733.012,0.379,80,5,7,9,37,3,11.711,4,6,30,3,4,5,27,2,4,4,6347.7,"Tolima","Tolima_B"
8970,"B","23_Tolima_Piedras",492.15,402.1,165.762,780.976,713.727,0.479,78,5,8,9,39,3,11.711,4,6,25,2,4,5,23,1,3,3,6429,"Tolima","Tolima_B"
8971,"B","23_Tolima_Piedras",496.08,510.8,187.689,773.394,684.681,0.628,78,5,8,9,39,3,11.711,4,6,19,1,3,3,19,1,3,3,6686.4,"Tolima","Tolima_B"
8972,"B","23_Tolima_Piedras",466.8,570.4,182.24,744.349,656.243,0.672,79,5,9,11,37,4,19.642,3,3,2,0,0,0,10,0,0,0,6157.6,"Tolima","Tolima_B"
8973,"B","23_Tolima_Piedras",468.68,502.6,163.893,747.781,678.442,0.598,83,6,8,11,33,4,19.642,3,3,2,0,0,0,10,0,0,0,6308.3,"Tolima","Tolima_B"
8974,"B","23_Tolima_Piedras",477.56,480.6,153.353,751.091,693.138,0.573,85,6,9,11,31,3,17.689,3,3,2,0,0,0,11,0,0,0,6474.6,"Tolima","Tolima_B"
8975,"B","23_Tolima_Piedras",477.85,476.7,162.012,748.036,670.045,0.698,89,7,11,18,33,6,14.969,4,6,5,0,0,0,4,0,0,0,6649.5,"Tolima","Tolima_B"
8976,"B","23_Tolima_Piedras",489.39,363.6,134.429,748.594,699.6,0.553,93,8,10,18,29,5,12.313,4,6,6,0,0,0,8,0,0,0,6734.9,"Tolima","Tolima_B"
8977,"B","23_Tolima_Piedras",504.1,376.4,140.444,765.33,710.022,0.566,91,7,11,18,31,5,12.313,4,6,14,1,8,8,9,0,0,0,6974.9,"Tolima","Tolima_B"
8978,"B","23_Tolima_Piedras",516.36,432.4,149.563,818.322,761.611,0.702,89,8,8,19,31,3,14.189,4,4,24,4,4,7,23,2,4,5,7619.7,"Tolima","Tolima_B"
8979,"B","23_Tolima_Piedras",547.7,437.7,152.997,827.484,769.41,0.717,89,7,8,19,32,3,14.189,4,4,23,4,4,5,18,1,3,3,7885.5,"Tolima","Tolima_B"
8980,"B","23_Tolima_Piedras",575.8,409.1,143.488,832.961,787.909,0.7,90,7,8,19,31,2,16.533,4,4,27,4,5,8,20,0,0,0,7699.4,"Tolima","Tolima_B"
8981,"B","23_Tolima_Piedras",627.49,312.8,129.282,935.944,904.729,0.339,97,8,8,27,28,2,14.825,4,4,49,5,8,18,1,0,0,0,8704.7,"Tolima","Tolima_B"
8982,"B","23_Tolima_Piedras",660.99,307,128.838,952.296,923.34,0.338,98,7,10,27,28,2,14.825,4,4,52,5,9,18,1,0,0,0,8727.8,"Tolima","Tolima_B"
8983,"B","23_Tolima_Piedras",688.41,283,125.973,963.628,940.781,0.317,99,7,10,27,28,2,10.958,4,4,52,5,9,18,0,0,0,0,8893.4,"Tolima","Tolima_B"
8984,"B","23_Tolima_Piedras",520.54,565.1,186.924,803.386,710.62,0.638,82,6,9,17,38,6,14.496,4,6,19,3,3,3,3,0,0,0,6991.9,"Tolima","Tolima_B"
8985,"B","23_Tolima_Piedras",544.12,515.9,165.469,832.587,760.811,0.576,89,7,9,20,32,5,15.915,3,5,28,3,7,14,2,0,0,0,7360.6,"Tolima","Tolima_B"
8986,"B","23_Tolima_Piedras",569.08,517.6,165.416,855.226,785.375,0.582,90,6,11,20,32,5,15.915,3,5,36,4,8,21,2,0,0,0,7792.1,"Tolima","Tolima_B"
8987,"B","23_Tolima_Piedras",554.25,515,171.121,832.105,757.636,0.607,86,8,7,12,35,3,14.778,4,5,13,1,3,3,5,1,3,3,7685.2,"Tolima","Tolima_B"
8988,"B","23_Tolima_Piedras",565.57,449,147.186,847.739,799.912,0.529,91,8,8,15,30,2,16.167,4,5,18,2,6,8,6,1,3,3,7745.3,"Tolima","Tolima_B"
8989,"B","23_Tolima_Piedras",573.93,440.2,145.545,855.476,810.822,0.527,91,9,8,16,30,2,16.167,4,5,22,4,4,8,4,0,0,0,7761,"Tolima","Tolima_B"
8990,"B","23_Tolima_Piedras",495.41,531.7,179.281,778.833,691.126,0.602,81,4,12,16,38,3,14.176,4,5,13,2,3,3,12,1,3,3,6848.2,"Tolima","Tolima_B"
8991,"B","23_Tolima_Piedras",491.43,473.9,170.887,770.021,693.154,0.557,81,4,12,16,38,3,14.176,4,5,12,2,3,3,11,1,3,3,6718,"Tolima","Tolima_B"
8992,"B","23_Tolima_Piedras",500.01,463.6,162.139,782.515,715.269,0.545,85,5,12,16,34,3,14.176,4,5,15,2,3,3,12,1,3,3,6769,"Tolima","Tolima_B"
8993,"B","23_Tolima_Piedras",448.81,673.4,219.231,731.714,605.157,0.908,74,5,9,15,42,6,10.012,3,4,22,3,5,8,34,4,5,6,5750.6,"Tolima","Tolima_B"
8994,"B","23_Tolima_Piedras",453.55,645.7,209.346,731.548,614.716,0.86,76,5,10,15,40,6,10.012,3,4,24,3,5,8,32,4,4,6,5876.2,"Tolima","Tolima_B"
8995,"B","23_Tolima_Piedras",470.39,625.5,184.382,757.068,665.459,0.809,84,5,12,18,33,4,9.11,3,4,33,3,9,16,37,4,5,6,6017.7,"Tolima","Tolima_B"
8996,"B","23_Tolima_Piedras",477.5,718.7,237.089,805.967,657.178,1,78,5,7,9,45,6,16.936,4,6,11,1,10,10,1,0,0,0,7140,"Tolima","Tolima_B"
8997,"B","23_Tolima_Piedras",488.36,581.2,210.787,787.331,661.658,0.877,81,5,9,14,42,5,11.19,4,6,1,0,0,0,0,0,0,0,7336.5,"Tolima","Tolima_B"
8998,"B","23_Tolima_Piedras",496.11,528.4,198.024,774.299,661.852,0.846,83,5,9,14,40,4,10.463,4,6,1,0,0,0,0,0,0,0,7498.8,"Tolima","Tolima_B"
